DATE,target,population,income,gdp,unemployed_rate,mortgage_rate,emratio,permit,labor_percent,monthly_supply,house_st,msp_us,ppi_cement,ppi_concrete,all_const_emp,home_ow_rate,p_saving_rate,new_private_house,new_private_hw_under,uni_michi_sentiment
2005-11-09,13440.76143478261,988.3666666666667,66.0,1916.0666666666666,179.78873333333334,62.72666666666667,2106.2,6.352857142857143,4.973333333333334,245338.04347826086,180.78666666666666,163.22666666666666,2191.866666666667,10825.453333333333,297148.2,2.5733333333333333,68.77282608695653,84.24,1397.6666666666667,4.973333333333334
2005-11-10,13443.750086956521,988.7,66.0,1917.2,179.8032,62.730000000000004,2101.1,6.36,4.97,245382.60869565216,180.81,163.23,2188.6,10826.71,297155.6,2.5700000000000003,68.7695652173913,84.57,1398.0,4.97
2005-11-11,13446.738739130435,989.0333333333334,66.0,1918.3333333333333,179.81766666666667,62.733333333333334,2096.0,6.361428571428572,4.966666666666667,245427.1739130435,180.83333333333334,163.23333333333332,2185.3333333333335,10827.966666666667,297163.0,2.566666666666667,68.7663043478261,84.89999999999999,1398.3333333333333,4.966666666666667
2005-11-12,13449.727391304348,989.3666666666667,66.0,1919.4666666666667,179.83213333333333,62.736666666666665,2090.9,6.362857142857143,4.963333333333334,245471.73913043478,180.85666666666665,163.23666666666665,2182.0666666666666,10829.223333333333,297170.4,2.5633333333333335,68.76304347826087,85.22999999999999,1398.6666666666667,4.963333333333334
2005-11-13,13452.71604347826,989.7,66.0,1920.6,179.8466,62.74,2085.8,6.364285714285715,4.96,245516.30434782608,180.88,163.24,2178.8,10830.48,297177.8,2.56,68.75978260869566,85.56,1399.0,4.96
2005-11-14,13455.704695652174,990.0333333333334,66.0,1921.7333333333333,179.86106666666666,62.74333333333333,2080.7,6.365714285714286,4.956666666666667,245560.86956521738,180.90333333333334,163.24333333333334,2175.5333333333333,10831.736666666666,297185.2,2.5566666666666666,68.75652173913043,85.89,1399.3333333333333,4.956666666666667
2005-11-15,13458.693347826087,990.3666666666667,66.0,1922.8666666666666,179.87553333333332,62.74666666666667,2075.6,6.367142857142857,4.953333333333333,245605.4347826087,180.92666666666668,163.24666666666667,2172.266666666667,10832.993333333334,297192.6,2.5533333333333332,68.75326086956522,86.22,1399.6666666666667,4.953333333333333
2005-11-16,13461.682,990.7,66.0,1924.0,179.89,62.75,2070.5,6.368571428571428,4.95,245650.0,180.95,163.25,2169.0,10834.25,297200.0,2.55,68.75,86.55,1400.0,4.95
2005-11-17,13464.670652173912,991.0333333333334,66.0,1925.1333333333334,179.90446666666668,62.75333333333333,2065.4,6.37,4.946666666666667,245694.5652173913,180.97333333333333,163.25333333333333,2165.733333333333,10835.506666666666,297207.4,2.546666666666667,68.74673913043478,86.88,1400.3333333333333,4.946666666666667
2005-11-18,13467.659304347826,991.3666666666667,66.0,1926.2666666666667,179.91893333333334,62.75666666666667,2060.3,6.355,4.943333333333333,245739.13043478262,180.99666666666667,163.25666666666666,2162.4666666666667,10836.763333333334,297214.8,2.5433333333333334,68.74347826086957,87.21,1400.6666666666667,4.943333333333333
2005-11-19,13470.64795652174,991.7,66.0,1927.4,179.9334,62.76,2055.2,6.34,4.94,245783.69565217392,181.02,163.26,2159.2,10838.02,297222.2,2.54,68.74021739130434,87.53999999999999,1401.0,4.94
2005-11-20,13473.636608695651,992.0333333333334,66.0,1928.5333333333333,179.94786666666667,62.763333333333335,2050.1,6.325,4.9366666666666665,245828.26086956522,181.04333333333335,163.26333333333335,2155.9333333333334,10839.276666666667,297229.6,2.5366666666666666,68.73695652173913,87.87,1401.3333333333333,4.9366666666666665
2005-11-21,13476.625260869565,992.3666666666667,66.0,1929.6666666666667,179.96233333333333,62.766666666666666,2045.0,6.3100000000000005,4.933333333333334,245872.8260869565,181.06666666666666,163.26666666666668,2152.6666666666665,10840.533333333333,297237.0,2.533333333333333,68.7336956521739,88.2,1401.6666666666667,4.933333333333334
2005-11-22,13479.613913043479,992.7,66.0,1930.8,179.9768,62.769999999999996,2039.9,6.295,4.930000000000001,245917.39130434784,181.09,163.27,2149.4,10841.79,297244.4,2.5300000000000002,68.7304347826087,88.53,1402.0,4.930000000000001
2005-11-23,13482.60256521739,993.0333333333334,66.0,1931.9333333333334,179.99126666666666,62.77333333333333,2034.8,6.28,4.926666666666667,245961.95652173914,181.11333333333334,163.27333333333334,2146.133333333333,10843.046666666667,297251.8,2.526666666666667,68.72717391304347,88.86,1402.3333333333333,4.926666666666667
2005-11-24,13485.591217391304,993.3666666666667,66.0,1933.0666666666666,180.00573333333332,62.776666666666664,2029.7,6.2775,4.923333333333334,246006.52173913043,181.13666666666668,163.27666666666667,2142.866666666667,10844.303333333333,297259.2,2.5233333333333334,68.72391304347826,89.19,1402.6666666666667,4.923333333333334
2005-11-25,13488.579869565217,993.7,66.0,1934.2,180.0202,62.78,2024.6,6.275,4.92,246051.08695652173,181.16,163.28,2139.6,10845.56,297266.6,2.52,68.72065217391304,89.52,1403.0,4.92
2005-11-26,13491.568521739131,994.0333333333334,66.0,1935.3333333333333,180.03466666666668,62.78333333333333,2019.5,6.2725,4.916666666666667,246095.65217391305,181.18333333333334,163.28333333333333,2136.3333333333335,10846.816666666668,297274.0,2.5166666666666666,68.71739130434783,89.85,1403.3333333333333,4.916666666666667
2005-11-27,13494.557173913043,994.3666666666667,66.0,1936.4666666666667,180.04913333333334,62.78666666666666,2014.4,6.27,4.913333333333334,246140.21739130435,181.20666666666668,163.28666666666666,2133.0666666666666,10848.073333333334,297281.4,2.513333333333333,68.7141304347826,90.18,1403.6666666666667,4.913333333333334
2005-11-28,13497.545826086956,994.7,66.0,1937.6,180.0636,62.79,2009.3,6.2675,4.91,246184.78260869565,181.23000000000002,163.29000000000002,2129.8,10849.33,297288.8,2.51,68.7108695652174,90.51,1404.0,4.91
2005-11-29,13500.53447826087,995.0333333333334,66.0,1938.7333333333333,180.07806666666667,62.79333333333333,2004.2,6.265,4.906666666666667,246229.34782608695,181.25333333333333,163.29333333333335,2126.5333333333333,10850.586666666666,297296.2,2.506666666666667,68.70760869565217,90.84,1404.3333333333333,4.906666666666667
2005-11-30,13503.523130434782,995.3666666666667,66.0,1939.8666666666666,180.09253333333334,62.79666666666667,1999.1,6.2625,4.903333333333333,246273.91304347827,181.27666666666667,163.29666666666668,2123.266666666667,10851.843333333334,297303.6,2.5033333333333334,68.70434782608696,91.17,1404.6666666666667,4.903333333333333
2005-12-01,13506.511782608695,995.7,66.0,1941.0,180.107,62.8,1994.0,6.26,4.9,246318.47826086957,181.3,163.3,2120.0,10853.1,297311.0,2.5,68.70108695652173,91.5,1405.0,4.9
2005-12-02,13509.500434782609,996.1,66.0,1944.0645161290322,180.13025806451614,62.80322580645161,2003.0,6.268571428571429,4.912903225806452,246363.04347826086,181.61290322580646,163.43225806451613,2122.967741935484,10859.083870967743,297317.93548387097,2.5161290322580645,68.69782608695652,91.49032258064516,1405.6129032258063,4.893548387096774
2005-12-03,13512.489086956522,996.5,66.0,1947.1290322580646,180.15351612903225,62.806451612903224,2012.0,6.277142857142857,4.925806451612903,246407.60869565216,181.9258064516129,163.56451612903226,2125.935483870968,10865.067741935483,297324.87096774194,2.532258064516129,68.6945652173913,91.48064516129033,1406.225806451613,4.887096774193549
2005-12-04,13515.477739130434,996.9000000000001,66.0,1950.1935483870968,180.1767741935484,62.809677419354834,2021.0,6.285714285714286,4.9387096774193555,246452.1739130435,182.23870967741937,163.6967741935484,2128.9032258064517,10871.051612903226,297331.8064516129,2.5483870967741935,68.69130434782609,91.47096774193548,1406.8387096774193,4.880645161290323
2005-12-05,13518.466391304348,997.3000000000001,66.0,1953.258064516129,180.2000322580645,62.81290322580645,2030.0,6.2942857142857145,4.951612903225807,246496.73913043478,182.55161290322582,163.82903225806453,2131.8709677419356,10877.035483870968,297338.7419354839,2.564516129032258,68.68804347826087,91.46129032258065,1407.4516129032259,4.8741935483870975
2005-12-06,13521.455043478261,997.7,66.0,1956.3225806451612,180.22329032258065,62.81612903225806,2039.0,6.302857142857143,4.964516129032258,246541.30434782608,182.86451612903227,163.96129032258065,2134.8387096774195,10883.01935483871,297345.67741935485,2.5806451612903225,68.68478260869566,91.45161290322581,1408.0645161290322,4.867741935483871
2005-12-07,13524.443695652173,998.1,66.0,1959.3870967741937,180.24654838709677,62.81935483870968,2048.0,6.311428571428571,4.97741935483871,246585.86956521738,183.17741935483872,164.09354838709677,2137.8064516129034,10889.003225806451,297352.6129032258,2.596774193548387,68.68152173913043,91.44193548387096,1408.6774193548388,4.861290322580645
2005-12-08,13527.432347826087,998.5,66.0,1962.4516129032259,180.2698064516129,62.82258064516129,2057.0,6.32,4.990322580645161,246630.4347826087,183.49032258064517,164.22580645161293,2140.7741935483873,10894.987096774194,297359.5483870968,2.6129032258064515,68.67826086956522,91.43225806451613,1409.2903225806451,4.85483870967742
2005-12-09,13530.421,998.9000000000001,66.0,1965.516129032258,180.29306451612902,62.8258064516129,2066.0,6.317142857142858,5.0032258064516135,246675.0,183.80322580645162,164.35806451612905,2143.7419354838707,10900.970967741936,297366.48387096776,2.629032258064516,68.675,91.42258064516129,1409.9032258064517,4.848387096774194
2005-12-10,13533.409652173912,999.3000000000001,66.0,1968.5806451612902,180.31632258064516,62.829032258064515,2075.0,6.314285714285714,5.016129032258065,246719.5652173913,184.11612903225807,164.49032258064517,2146.7096774193546,10906.954838709678,297373.4193548387,2.6451612903225805,68.67173913043477,91.41290322580645,1410.516129032258,4.841935483870968
2005-12-11,13536.398304347826,999.7,66.0,1971.6451612903227,180.33958064516128,62.832258064516125,2084.0,6.311428571428571,5.029032258064516,246764.13043478262,184.42903225806452,164.6225806451613,2149.6774193548385,10912.938709677419,297380.3548387097,2.661290322580645,68.66847826086956,91.40322580645162,1411.1290322580646,4.835483870967742
2005-12-12,13539.38695652174,1000.1,66.0,1974.7096774193549,180.36283870967742,62.83548387096774,2093.0,6.308571428571429,5.041935483870968,246808.69565217392,184.74193548387098,164.75483870967741,2152.6451612903224,10918.922580645161,297387.29032258067,2.6774193548387095,68.66521739130434,91.39354838709677,1411.741935483871,4.829032258064516
2005-12-13,13542.375608695653,1000.5,66.0,1977.774193548387,180.38609677419356,62.83870967741935,2102.0,6.305714285714286,5.054838709677419,246853.26086956522,185.05483870967743,164.88709677419357,2155.6129032258063,10924.906451612904,297394.22580645164,2.693548387096774,68.66195652173913,91.38387096774194,1412.3548387096773,4.822580645161291
2005-12-14,13545.364260869565,1000.9000000000001,66.0,1980.8387096774193,180.40935483870967,62.84193548387096,2111.0,6.3028571428571425,5.0677419354838715,246897.8260869565,185.36774193548388,165.0193548387097,2158.5806451612902,10930.890322580646,297401.1612903226,2.7096774193548385,68.6586956521739,91.3741935483871,1412.967741935484,4.816129032258065
2005-12-15,13548.352913043478,1001.3000000000001,66.0,1983.9032258064517,180.43261290322582,62.84516129032258,2120.0,6.3,5.080645161290323,246942.39130434784,185.68064516129033,165.1516129032258,2161.548387096774,10936.874193548387,297408.0967741936,2.725806451612903,68.6554347826087,91.36451612903225,1413.5806451612902,4.809677419354839
2005-12-16,13551.341565217392,1001.7,66.0,1986.967741935484,180.45587096774193,62.84838709677419,2129.0,6.2942857142857145,5.093548387096774,246986.95652173914,185.99354838709678,165.28387096774193,2164.516129032258,10942.85806451613,297415.03225806454,2.741935483870968,68.65217391304347,91.35483870967742,1414.1935483870968,4.803225806451613
2005-12-17,13554.330217391303,1002.1,66.0,1990.032258064516,180.47912903225807,62.851612903225806,2138.0,6.288571428571428,5.106451612903226,247031.52173913043,186.30645161290323,165.41612903225808,2167.483870967742,10948.841935483872,297421.96774193546,2.758064516129032,68.64891304347826,91.34516129032258,1414.8064516129032,4.796774193548387
2005-12-18,13557.318869565217,1002.5,66.0,1993.0967741935483,180.50238709677419,62.854838709677416,2147.0,6.282857142857143,5.119354838709677,247076.08695652173,186.61935483870968,165.5483870967742,2170.451612903226,10954.825806451614,297428.9032258064,2.774193548387097,68.64565217391304,91.33548387096775,1415.4193548387098,4.790322580645162
2005-12-19,13560.30752173913,1002.9,66.0,1996.1612903225807,180.52564516129033,62.85806451612903,2156.0,6.277142857142857,5.132258064516129,247120.65217391305,186.93225806451613,165.68064516129033,2173.4193548387098,10960.809677419355,297435.8387096774,2.790322580645161,68.64239130434783,91.3258064516129,1416.032258064516,4.783870967741936
2005-12-20,13563.296173913044,1003.3000000000001,66.0,1999.225806451613,180.54890322580644,62.86129032258064,2165.0,6.271428571428571,5.145161290322581,247165.21739130435,187.24516129032259,165.81290322580645,2176.3870967741937,10966.793548387097,297442.77419354836,2.806451612903226,68.6391304347826,91.31612903225806,1416.6451612903227,4.77741935483871
2005-12-21,13566.284826086956,1003.7,66.0,2002.2903225806451,180.57216129032258,62.86451612903225,2174.0,6.265714285714285,5.158064516129032,247209.78260869565,187.55806451612904,165.9451612903226,2179.3548387096776,10972.77741935484,297449.70967741933,2.8225806451612905,68.63586956521739,91.30645161290323,1417.258064516129,4.770967741935484
2005-12-22,13569.27347826087,1004.1,66.0,2005.3548387096773,180.59541935483873,62.86774193548387,2183.0,6.26,5.170967741935484,247254.34782608695,187.8709677419355,166.07741935483872,2182.3225806451615,10978.761290322582,297456.6451612903,2.838709677419355,68.63260869565217,91.29677419354839,1417.8709677419354,4.764516129032258
2005-12-23,13572.262130434783,1004.5,66.0,2008.4193548387098,180.61867741935484,62.87096774193548,2192.0,6.2542857142857144,5.183870967741935,247298.91304347827,188.18387096774194,166.20967741935485,2185.2903225806454,10984.745161290322,297463.5806451613,2.8548387096774195,68.62934782608696,91.28709677419356,1418.483870967742,4.758064516129032
2005-12-24,13575.250782608695,1004.9,66.0,2011.483870967742,180.64193548387098,62.8741935483871,2201.0,6.248571428571428,5.196774193548387,247343.47826086957,188.4967741935484,166.34193548387097,2188.2580645161293,10990.729032258065,297470.51612903224,2.870967741935484,68.62608695652173,91.27741935483871,1419.0967741935483,4.751612903225807
2005-12-25,13578.239434782608,1005.3000000000001,66.0,2014.5483870967741,180.6651935483871,62.87741935483871,2210.0,6.242857142857143,5.209677419354839,247388.04347826086,188.80967741935484,166.4741935483871,2191.2258064516127,10996.712903225807,297477.4516129032,2.8870967741935485,68.62282608695652,91.26774193548387,1419.7096774193549,4.745161290322581
2005-12-26,13581.228086956522,1005.7,66.0,2017.6129032258063,180.68845161290324,62.88064516129032,2219.0,6.237142857142857,5.22258064516129,247432.60869565216,189.1225806451613,166.60645161290324,2194.1935483870966,11002.69677419355,297484.3870967742,2.903225806451613,68.6195652173913,91.25806451612904,1420.3225806451612,4.738709677419355
2005-12-27,13584.216739130434,1006.1,66.0,2020.6774193548388,180.71170967741935,62.883870967741935,2228.0,6.231428571428571,5.235483870967742,247477.1739130435,189.43548387096774,166.73870967741937,2197.1612903225805,11008.68064516129,297491.32258064515,2.9193548387096775,68.61630434782609,91.2483870967742,1420.9354838709678,4.732258064516129
2005-12-28,13587.205391304347,1006.5,66.0,2023.741935483871,180.7349677419355,62.887096774193544,2237.0,6.225714285714285,5.248387096774193,247521.73913043478,189.7483870967742,166.8709677419355,2200.1290322580644,11014.664516129033,297498.2580645161,2.935483870967742,68.61304347826086,91.23870967741935,1421.5483870967741,4.725806451612903
2005-12-29,13590.194043478261,1006.9,66.0,2026.8064516129032,180.7582258064516,62.89032258064516,2246.0,6.22,5.261290322580645,247566.30434782608,190.06129032258065,167.0032258064516,2203.0967741935483,11020.648387096775,297505.1935483871,2.9516129032258065,68.60978260869565,91.22903225806452,1422.1612903225807,4.719354838709678
2005-12-30,13593.182695652175,1007.3000000000001,66.0,2029.8709677419356,180.78148387096775,62.89354838709677,2255.0,6.218571428571428,5.274193548387097,247610.86956521738,190.3741935483871,167.13548387096776,2206.064516129032,11026.632258064517,297512.12903225806,2.967741935483871,68.60652173913043,91.21935483870968,1422.774193548387,4.712903225806452
2005-12-31,13596.171347826086,1007.7,66.0,2032.9354838709678,180.80474193548386,62.89677419354839,2264.0,6.217142857142857,5.287096774193548,247655.4347826087,190.68709677419355,167.26774193548388,2209.032258064516,11032.616129032258,297519.06451612903,2.9838709677419355,68.60326086956522,91.20967741935485,1423.3870967741937,4.706451612903226
2006-01-01,13599.16,1008.1,66.0,2036.0,180.828,62.9,2273.0,6.215714285714285,5.3,247700.0,191.0,167.4,2212.0,11038.6,297526.0,3.0,68.6,91.2,1424.0,4.7
2006-01-02,13600.874044444445,1008.2483870967742,66.00322580645161,2036.3870967741937,180.84967741935483,62.90322580645161,2268.032258064516,6.214285714285714,5.325806451612903,247684.44444444444,191.01612903225808,167.4483870967742,2209.7096774193546,11040.664516129033,297532.70967741933,3.0064516129032257,68.60222222222221,91.05483870967743,1423.967741935484,4.703225806451613
2006-01-03,13602.58808888889,1008.3967741935484,66.00645161290322,2036.774193548387,180.8713548387097,62.906451612903226,2263.064516129032,6.212857142857143,5.351612903225806,247668.88888888888,191.03225806451613,167.4967741935484,2207.4193548387098,11042.729032258065,297539.4193548387,3.0129032258064514,68.60444444444444,90.90967741935484,1423.9354838709678,4.706451612903226
2006-01-04,13604.302133333333,1008.5451612903227,66.00967741935484,2037.1612903225807,180.89303225806452,62.909677419354836,2258.0967741935483,6.211428571428572,5.377419354838709,247653.33333333334,191.0483870967742,167.5451612903226,2205.1290322580644,11044.793548387097,297546.12903225806,3.0193548387096776,68.60666666666665,90.76451612903226,1423.9032258064517,4.709677419354839
2006-01-05,13606.016177777778,1008.6935483870968,66.01290322580645,2037.5483870967741,180.91470967741935,62.91290322580645,2253.1290322580644,6.21,5.403225806451613,247637.77777777778,191.06451612903226,167.59354838709677,2202.8387096774195,11046.85806451613,297552.8387096774,3.0258064516129033,68.60888888888888,90.61935483870968,1423.8709677419354,4.712903225806452
2006-01-06,13607.730222222222,1008.841935483871,66.01612903225806,2037.9354838709678,180.93638709677418,62.91612903225806,2248.1612903225805,6.201428571428571,5.429032258064516,247622.22222222222,191.08064516129033,167.64193548387098,2200.548387096774,11048.922580645161,297559.5483870968,3.032258064516129,68.6111111111111,90.4741935483871,1423.8387096774193,4.716129032258064
2006-01-07,13609.444266666667,1008.9903225806452,66.01935483870967,2038.3225806451612,180.95806451612904,62.91935483870968,2243.1935483870966,6.192857142857143,5.45483870967742,247606.66666666666,191.09677419354838,167.69032258064516,2198.2580645161293,11050.987096774194,297566.2580645161,3.0387096774193547,68.61333333333333,90.32903225806452,1423.8064516129032,4.719354838709678
2006-01-08,13611.15831111111,1009.1387096774193,66.02258064516128,2038.7096774193549,180.97974193548387,62.92258064516129,2238.2258064516127,6.184285714285714,5.480645161290322,247591.11111111112,191.11290322580646,167.73870967741937,2195.967741935484,11053.051612903226,297572.96774193546,3.045161290322581,68.61555555555555,90.18387096774194,1423.774193548387,4.72258064516129
2006-01-09,13612.872355555555,1009.2870967741936,66.02580645161291,2039.0967741935483,181.0014193548387,62.9258064516129,2233.2580645161293,6.175714285714286,5.506451612903225,247575.55555555556,191.1290322580645,167.78709677419354,2193.6774193548385,11055.116129032258,297579.67741935485,3.0516129032258066,68.61777777777777,90.03870967741936,1423.741935483871,4.725806451612903
2006-01-10,13614.5864,1009.4354838709678,66.02903225806452,2039.483870967742,181.02309677419356,62.92903225806452,2228.2903225806454,6.167142857142857,5.532258064516129,247560.0,191.1451612903226,167.83548387096775,2191.3870967741937,11057.18064516129,297586.3870967742,3.0580645161290323,68.61999999999999,89.89354838709677,1423.7096774193549,4.7290322580645165
2006-01-11,13616.300444444445,1009.583870967742,66.03225806451613,2039.8709677419354,181.0447741935484,62.93225806451613,2223.3225806451615,6.158571428571429,5.558064516129032,247544.44444444444,191.16129032258064,167.88387096774193,2189.0967741935483,11059.245161290322,297593.0967741936,3.064516129032258,68.62222222222222,89.7483870967742,1423.6774193548388,4.732258064516129
2006-01-12,13618.014488888888,1009.7322580645161,66.03548387096774,2040.258064516129,181.06645161290322,62.935483870967744,2218.3548387096776,6.15,5.583870967741936,247528.88888888888,191.17741935483872,167.93225806451613,2186.8064516129034,11061.309677419355,297599.8064516129,3.070967741935484,68.62444444444444,89.60322580645162,1423.6451612903227,4.735483870967742
2006-01-13,13619.728533333333,1009.8806451612903,66.03870967741935,2040.6451612903227,181.08812903225805,62.938709677419354,2213.3870967741937,6.142857142857143,5.609677419354838,247513.33333333334,191.19354838709677,167.98064516129034,2184.516129032258,11063.374193548387,297606.51612903224,3.07741935483871,68.62666666666667,89.45806451612904,1423.6129032258063,4.7387096774193544
2006-01-14,13621.442577777778,1010.0290322580646,66.04193548387097,2041.032258064516,181.1098064516129,62.941935483870964,2208.4193548387098,6.135714285714286,5.635483870967741,247497.77777777778,191.20967741935485,168.02903225806452,2182.2258064516127,11065.438709677419,297613.22580645164,3.0838709677419356,68.62888888888888,89.31290322580645,1423.5806451612902,4.741935483870968
2006-01-15,13623.156622222223,1010.1774193548388,66.04516129032258,2041.4193548387098,181.13148387096774,62.94516129032258,2203.451612903226,6.128571428571429,5.661290322580645,247482.22222222222,191.2258064516129,168.07741935483872,2179.935483870968,11067.503225806451,297619.93548387097,3.0903225806451613,68.63111111111111,89.16774193548387,1423.5483870967741,4.745161290322581
2006-01-16,13624.870666666666,1010.325806451613,66.04838709677419,2041.8064516129032,181.15316129032257,62.94838709677419,2198.483870967742,6.121428571428571,5.687096774193548,247466.66666666666,191.24193548387098,168.1258064516129,2177.6451612903224,11069.567741935483,297626.6451612903,3.096774193548387,68.63333333333333,89.0225806451613,1423.516129032258,4.748387096774193
2006-01-17,13626.58471111111,1010.4741935483871,66.0516129032258,2042.1935483870968,181.17483870967743,62.95161290322581,2193.516129032258,6.114285714285714,5.712903225806452,247451.11111111112,191.25806451612902,168.1741935483871,2175.3548387096776,11071.632258064517,297633.3548387097,3.103225806451613,68.63555555555556,88.87741935483871,1423.483870967742,4.751612903225807
2006-01-18,13628.298755555556,1010.6225806451613,66.05483870967741,2042.5806451612902,181.19651612903226,62.95483870967742,2188.548387096774,6.107142857142857,5.7387096774193544,247435.55555555556,191.2741935483871,168.2225806451613,2173.064516129032,11073.69677419355,297640.06451612903,3.109677419354839,68.63777777777777,88.73225806451613,1423.4516129032259,4.754838709677419
2006-01-19,13630.0128,1010.7709677419355,66.05806451612902,2042.967741935484,181.2181935483871,62.958064516129035,2183.5806451612902,6.1,5.764516129032257,247420.0,191.29032258064515,168.2709677419355,2170.7741935483873,11075.761290322582,297646.77419354836,3.1161290322580646,68.64,88.58709677419355,1423.4193548387098,4.758064516129032
2006-01-20,13631.726844444445,1010.9193548387098,66.06129032258065,2043.3548387096773,181.23987096774195,62.961290322580645,2178.6129032258063,6.102857142857142,5.790322580645161,247404.44444444444,191.30645161290323,168.31935483870967,2168.483870967742,11077.825806451614,297653.48387096776,3.1225806451612903,68.64222222222222,88.44193548387096,1423.3870967741937,4.7612903225806456
2006-01-21,13633.440888888888,1011.0677419354839,66.06451612903226,2043.741935483871,181.26154838709678,62.964516129032255,2173.6451612903224,6.105714285714286,5.816129032258064,247388.88888888888,191.32258064516128,168.36774193548388,2166.1935483870966,11079.890322580646,297660.1935483871,3.129032258064516,68.64444444444445,88.29677419354839,1423.3548387096773,4.764516129032258
2006-01-22,13635.154933333333,1011.2161290322581,66.06774193548387,2044.1290322580646,181.2832258064516,62.96774193548387,2168.6774193548385,6.1085714285714285,5.841935483870968,247373.33333333334,191.33870967741936,168.41612903225808,2163.9032258064517,11081.954838709678,297666.9032258064,3.135483870967742,68.64666666666666,88.15161290322581,1423.3225806451612,4.767741935483871
2006-01-23,13636.868977777778,1011.3645161290323,66.07096774193548,2044.516129032258,181.30490322580644,62.97096774193548,2163.7096774193546,6.111428571428571,5.8677419354838705,247357.77777777778,191.3548387096774,168.46451612903226,2161.6129032258063,11084.01935483871,297673.6129032258,3.141935483870968,68.64888888888889,88.00645161290323,1423.2903225806451,4.7709677419354835
2006-01-24,13638.583022222223,1011.5129032258064,66.07419354838709,2044.9032258064517,181.3265806451613,62.9741935483871,2158.7419354838707,6.114285714285714,5.893548387096774,247342.22222222222,191.3709677419355,168.51290322580647,2159.3225806451615,11086.083870967743,297680.32258064515,3.1483870967741936,68.6511111111111,87.86129032258064,1423.258064516129,4.774193548387097
2006-01-25,13640.297066666666,1011.6612903225807,66.07741935483871,2045.2903225806451,181.34825806451613,62.97741935483871,2153.7741935483873,6.117142857142857,5.919354838709677,247326.66666666666,191.38709677419354,168.56129032258065,2157.032258064516,11088.148387096775,297687.03225806454,3.1548387096774193,68.65333333333332,87.71612903225807,1423.225806451613,4.77741935483871
2006-01-26,13642.011111111111,1011.8096774193549,66.08064516129032,2045.6774193548388,181.36993548387096,62.98064516129032,2148.8064516129034,6.12,5.945161290322581,247311.11111111112,191.40322580645162,168.60967741935485,2154.7419354838707,11090.212903225807,297693.7419354839,3.1612903225806455,68.65555555555555,87.57096774193549,1423.1935483870968,4.780645161290322
2006-01-27,13643.725155555556,1011.9580645161291,66.08387096774193,2046.0645161290322,181.39161290322582,62.983870967741936,2143.8387096774195,6.135714285714286,5.970967741935484,247295.55555555556,191.41935483870967,168.65806451612903,2152.451612903226,11092.27741935484,297700.4516129032,3.167741935483871,68.65777777777777,87.4258064516129,1423.1612903225807,4.783870967741936
2006-01-28,13645.4392,1012.1064516129032,66.08709677419354,2046.4516129032259,181.41329032258065,62.987096774193546,2138.8709677419356,6.151428571428571,5.9967741935483865,247280.0,191.43548387096774,168.70645161290324,2150.1612903225805,11094.341935483872,297707.1612903226,3.174193548387097,68.66,87.28064516129032,1423.1290322580646,4.787096774193548
2006-01-29,13647.153244444444,1012.2548387096774,66.09032258064515,2046.8387096774193,181.43496774193548,62.99032258064516,2133.9032258064517,6.167142857142857,6.02258064516129,247264.44444444444,191.4516129032258,168.75483870967741,2147.8709677419356,11096.406451612904,297713.87096774194,3.1806451612903226,68.66222222222221,87.13548387096775,1423.0967741935483,4.790322580645161
2006-01-30,13648.867288888889,1012.4032258064517,66.09354838709677,2047.225806451613,181.4566451612903,62.99354838709677,2128.935483870968,6.182857142857143,6.048387096774193,247248.88888888888,191.46774193548387,168.80322580645162,2145.5806451612902,11098.470967741936,297720.5806451613,3.1870967741935488,68.66444444444444,86.99032258064517,1423.0645161290322,4.793548387096774
2006-01-31,13650.581333333334,1012.5516129032259,66.09677419354838,2047.6129032258063,181.47832258064517,62.99677419354839,2123.967741935484,6.198571428571429,6.074193548387097,247233.33333333334,191.48387096774192,168.8516129032258,2143.2903225806454,11100.535483870968,297727.29032258067,3.1935483870967745,68.66666666666666,86.84516129032258,1423.032258064516,4.796774193548387
2006-02-01,13652.295377777778,1012.7,66.1,2048.0,181.5,63.0,2119.0,6.214285714285714,6.1,247217.77777777778,191.5,168.9,2141.0,11102.6,297734.0,3.2,68.66888888888889,86.7,1423.0,4.8
2006-02-02,13654.009422222223,1012.8821428571429,66.10357142857143,2055.035714285714,181.54460714285713,63.003571428571426,2113.6428571428573,6.23,6.0928571428571425,247202.22222222222,191.6357142857143,168.9,2140.1785714285716,11105.07142857143,297741.71428571426,3.2035714285714287,68.6711111111111,86.77857142857142,1423.0,4.796428571428571
2006-02-03,13655.723466666666,1013.0642857142858,66.10714285714285,2062.0714285714284,181.5892142857143,63.00714285714286,2108.285714285714,6.231428571428572,6.085714285714285,247186.66666666666,191.77142857142857,168.9,2139.3571428571427,11107.542857142857,297749.4285714286,3.2071428571428573,68.67333333333333,86.85714285714286,1423.0,4.792857142857143
2006-02-04,13657.437511111111,1013.2464285714286,66.11071428571428,2069.1071428571427,181.63382142857142,63.010714285714286,2102.9285714285716,6.232857142857143,6.078571428571428,247171.11111111112,191.90714285714284,168.9,2138.535714285714,11110.014285714286,297757.14285714284,3.210714285714286,68.67555555555555,86.93571428571428,1423.0,4.789285714285715
